1999-10-14,69.249883,73.312399,69.000117,73.187523,474700800,2.455266
1999-10-13,66.624883,69.499922,63.750117,64.031239,159182800,2.148095
1999-10-12,67.875078,69.625078,67.000078,67.687477,140938000,2.270753
1999-10-11,65.999922,68.25,65.999922,66.687601,65780400,2.237209
1999-10-08,66.187523,66.312399,63.500078,65.562562,95701200,2.199467
1999-10-07,68.437601,68.624922,64.874883,66.375117,151471600,2.226726
1999-10-06,69.375039,69.625078,67.000078,67.187399,201068000,2.253976
1999-10-05,65.625,68.125117,64.75,67.937523,203551600,2.279141
1999-10-04,62.375039,64.874883,62.375039,64.562399,114839200,2.165914
1999-10-01,62.125,62.437477,59.50,61.718722,153697600,2.070515
1999-09-30,59.562438,64.187477,59.249961,63.312477,227021200,2.123982
1999-09-29,60.250117,61.25,58.000039,59.06264,164320800,1.98141
1999-09-28,61.500039,62.000117,57.437523,59.624883,353740800,2.000272
1999-09-27,66.375117,66.750039,61.187562,61.312438,237048000,2.056885
1999-09-24,63.374922,67.015479,63.00,64.937601,294968800,2.178501
1999-09-23,71.125039,71.249922,63.00,63.312477,285938800,2.123982
1999-09-22,69.749961,71.625117,69.015518,70.312477,280792400,2.358815
1999-09-21,73.187523,73.249961,69.000117,69.249883,839389600,2.323168
1999-09-20,77.00,80.125078,76.875117,79.062477,114167200,2.652357
1999-09-17,77.312477,77.750117,76.249883,76.937562,69319600,2.581071
1999-09-16,76.062562,78.062601,73.874922,76.812399,110471200,2.576872
1999-09-15,78.874883,79.124922,75.25,75.374883,89894000,2.528647
1999-09-14,74.718559,78.499961,74.687477,77.812562,97073200,2.610425
1999-09-13,77.062438,77.062438,74.81264,74.999961,63000000,2.516069
1999-09-10,76.000117,77.687399,74.687477,77.43736,114690800,2.597838
1999-09-09,75.500039,75.937399,73.874922,75.562477,133520800,2.53494
1999-09-08,76.187438,77.687399,74.499883,74.499883,190551200,2.499293
1999-09-07,73.750039,77.937438,73.50,76.375039,246198400,2.5622
1999-09-03,71.937601,75.25,70.500078,73.50,408816800,2.465749
1999-09-02,67.625039,71.437523,66.874922,70.562523,223787200,2.367204
1999-09-01,67.000078,68.812523,65.999922,68.624922,197156400,2.302202
1999-08-31,62.593722,65.875039,62.062562,65.250078,158636800,2.188984
1999-08-30,65.000039,65.000039,62.000117,62.062562,84148400,2.08205
1999-08-27,62.749961,65.000039,62.687523,64.75,111708800,2.172207
1999-08-26,61.125117,63.124883,61.125117,62.125,101122000,2.084145
1999-08-25,60.687477,61.500039,60.124961,61.374883,73791200,2.05898
1999-08-24,60.375,60.749922,59.93736,60.375,125566000,2.025437
1999-08-23,59.375117,61.374883,59.312399,60.749922,88891600,2.038014
1999-08-20,59.249961,59.375117,58.18736,59.187523,81986800,1.9856
1999-08-19,59.812477,60.499883,58.562562,58.749883,137505200,1.970918
1999-08-18,60.062523,62.000117,59.624883,60.124961,117143600,2.017048
1999-08-17,60.312562,60.375,58.937477,60.312562,80234000,2.023342
1999-08-16,59.812477,60.687477,59.50,60.499883,69232800,2.029626
1999-08-13,60.625039,62.000117,59.874922,60.062523,74608800,2.014954
1999-08-12,59.06264,61.374883,58.625,60.000078,166527200,2.012859
